0.0,-3.7087038275567465,1.6718731377814038,0.3600390187539233
0.1,-3.710595936026948,1.6715577172190024,0.3597235981915219
0.2,-3.71280339590885,1.671242296656601,0.3581464953795148
0.3,-3.710280584615248,1.6715577172190024,0.35909275706671906
0.4,-3.7112266388503485,1.6721885583438052,0.36161612156593037
0.5,-3.71280339590885,1.6709268760941995,0.3597235981915219
0.6,-3.7134340987322503,1.6715577172190024,0.3594081776291205
0.7,-3.7112266388503485,1.6721885583438052,0.36066985987872613
0.8,-3.7124880444971495,1.6725039789062066,0.3597235981915219
0.9,-3.7134340987322503,1.6721885583438052,0.35846191594191623
1.0,-3.7096498817918473,1.6715577172190024,0.35877733650431765
1.1,-3.7124880444971495,1.6715577172190024,0.3600390187539233
1.2,-3.710280584615248,1.6715577172190024,0.35877733650431765
1.3,-3.710595936026948,1.6718731377814038,0.3597235981915219
1.4,-3.706811719086545,1.6718731377814038,0.36161612156593037
1.5,-3.71280339590885,1.6721885583438052,0.3600390187539233
1.6,-3.7109112874386483,1.6709268760941995,0.3600390187539233
1.7,-3.7109112874386483,1.671242296656601,0.3594081776291205
1.8,-3.706496367674845,1.6715577172190024,0.3597235981915219
1.9,-3.7159569100258523,1.671242296656601,0.3578310748171134
2.0,-3.709019178968447,1.6715577172190024,0.3594081776291205
2.1,-3.711541990262049,1.6721885583438052,0.36098528044112754
2.2,-3.711857341673749,1.6725039789062066,0.3597235981915219
2.3,-3.711541990262049,1.6721885583438052,0.3594081776291205
2.4,-3.7109112874386483,1.6718731377814038,0.3597235981915219
2.5,-3.709019178968447,1.6725039789062066,0.3594081776291205
2.6,-3.7121726930854493,1.6725039789062066,0.35909275706671906
2.7,-3.711541990262049,1.6721885583438052,0.35909275706671906
2.8,-3.71280339590885,1.6715577172190024,0.35909275706671906
2.9,-3.710280584615248,1.671242296656601,0.3597235981915219
3.0,-3.711857341673749,1.671242296656601,0.3594081776291205
3.1,-3.710595936026948,1.6715577172190024,0.36066985987872613
3.2,-3.7096498817918473,1.6718731377814038,0.3600390187539233
3.3,-3.710595936026948,1.6715577172190024,0.35846191594191623
3.4,-3.7096498817918473,1.6715577172190024,0.3594081776291205
3.5,-3.7109112874386483,1.6725039789062066,0.35909275706671906
3.6,-3.7099652332035475,1.6721885583438052,0.3597235981915219
3.7,-3.7099652332035475,1.6725039789062066,0.3594081776291205
3.8,-3.7096498817918473,1.6718731377814038,0.3619315421283318
3.9,-3.711541990262049,1.6715577172190024,0.3603544393163247
4.0,-3.7112266388503485,1.671242296656601,0.3581464953795148
4.1,-3.7112266388503485,1.6715577172190024,0.3594081776291205
4.2,-3.7099652332035475,1.6715577172190024,0.3597235981915219
4.3,-3.710280584615248,1.6718731377814038,0.35909275706671906
4.4,-3.710595936026948,1.6718731377814038,0.35909275706671906
4.5,-3.7099652332035475,1.671242296656601,0.3622469626907332
4.6,-3.7134340987322503,1.6718731377814038,0.3600390187539233
4.7,-3.7121726930854493,1.6718731377814038,0.3600390187539233
4.8,-3.71280339590885,1.671242296656601,0.3594081776291205
4.9,-3.7137494501439505,1.6721885583438052,0.3600390187539233
5.0,-3.714380152967351,1.6721885583438052,0.3572002336923106
